wid,age,country,gender,marital,parenthood
12471,20,USA,o,single,n
12473,27.0,USA,f,married,n
12476,35,SUR,f,married,y
12477,45,USA,m,single,n
12478,31.0,USA,f,single,y
12479,25,USA,m,single,n
12480,34.0,USA,f,married,y
12482,28.0,USA,m,single,n
12483,31.0,USA,f,single,n
12484,33.0,USA,f,married,y
12487,22,USA,f,separated,y
12488,35.0,USA,f,divorced,y
12489,28.0,USA,f,single,n
12491,23.0,USA,o,single,n
12492,25.0,USA,f,married,n
12493,24.0,USA,f,single,n
12494,28.0,USA,f,single,y
12495,29,USA,m,married,n
12496,25,IND,m,single,n
12497,26.0,USA,f,single,y
12499,22.0,USA,f,single,n
12501,43,USA,f,married,y
12502,28.0,USA,f,divorced,n
12503,30.0,USA,f,married,y
12504,54,USA,f,widowed,n
12505,22.0,USA,f,single,n
12507,31.0,USA,f,married,y
12508,35,COL,m,married,n
12509,57,USA,f,married,y
12510,34,USA,m,single,n
12511,24,USA,m,single,n
12512,45.0,USA,f,single,n
12513,26,USA,f,married,n
12514,40,USA,m,divorced,n
12516,36,USA,f,divorced,y
12517,26,USA,m,single,n
12519,34.0,USA,m,single,n
12521,50,USA,f,single,y
12523,29.0,USA,m,married,n
12527,26,USA,m,married,n
12529,23.0,,f,single,n
12530,30,USA,m,single,n
12532,37,USA,m,single,n
12533,23.0,USA,o,single,n
12537,31.0,USA,m,married,n
12538,25,USA,f,single,n
12539,24,USA,m,single,n
12540,54,USA,f,married,y
12542,28,EST,m,single,n
12543,29,USA,m,single,n
12545,50,USA,m,single,n
12546,34.0,USA,f,single,n
12547,52,USA,f,married,y
12548,26,USA,f,married,y
12549,28.0,ARE,f,married,y
12550,20,USA,m,single,n
12552,33.0,USA,f,married,n
12553,22.0,USA,f,single,n
12556,36.0,USA,m,married,y
12559,26,USA,m,single,y
12562,37,USA,f,married,y
12563,26,USA,m,single,n
12564,27.0,CAN,f,single,n
12566,34.0,CAN,m,single,n
12567,38,USA,m,married,y
12568,32,USA,f,single,n
12570,29,USA,f,married,y
12572,27.0,IND,m,single,n
12574,36,USA,f,married,y
12576,26.0,USA,f,single,n
12577,28.0,USA,m,married,n
12579,49,USA,f,,n
12580,64,USA,f,divorced,y
12585,21.0,USA,m,single,n
12588,23,USA,f,single,n
12589,23.0,USA,m,single,n
12591,70,USA,f,divorced,y
12593,42.0,USA,o,married,y
12594,25.0,USA,m,single,n
12595,33,USA,m,single,n
12597,23,USA,f,single,n
12598,24.0,USA,f,single,n
12601,26,CAN,m,single,n
12602,26.0,USA,f,married,y
12603,26,USA,f,single,n
12606,35,USA,f,divorced,n
12608,28,USA,m,single,n
12611,34,USA,m,divorced,n
12612,44,USA,f,married,y
12613,28,USA,m,married,y
12615,39,USA,m,married,y
12617,29.0,IND,m,married,y
12618,40.0,USA,f,separated,y
12619,20,USA,m,single,n
12620,23,USA,f,married,y
12621,29,USA,m,married,n
12622,23,USA,m,single,n
12623,49.0,,f,divorced,y
12624,30.0,USA,f,married,y
12626,60.0,GBR,f,married,n
12627,19.0,USA,f,single,n
12628,22.0,USA,m,single,n
12629,20,USA,m,single,n
12630,27,USA,m,single,n
12631,55,USA,f,married,y
12632,29,USA,f,married,y
12633,25.0,USA,f,married,y
12635,35.0,USA,f,single,n
12639,23,USA,f,married,y
12641,23,USA,f,single,n
12643,27.0,USA,f,single,n
12644,26,USA,m,single,n
12645,33.0,USA,f,divorced,y
12646,53.0,USA,f,married,n
12647,32,IND,m,married,y
12648,47,USA,f,divorced,n
12649,40,USA,m,married,y
12650,21,USA,m,single,n
12651,25.0,USA,f,single,n
12652,25,USA,f,married,y
12654,27.0,USA,f,single,y
12655,58.0,IND,f,married,y
12657,30.0,USA,f,married,y
12658,33.0,USA,f,divorced,y
12659,48,USA,f,married,y
12660,39.0,USA,m,divorced,y
12661,35.0,USA,f,single,y
12662,23,USA,f,single,n
12663,24.0,USA,f,single,n
12664,30.0,USA,f,single,y
12665,47.0,USA,f,divorced,n
12666,52.0,USA,f,divorced,y
12667,32,USA,m,separated,y
12669,18.0,USA,f,single,n
12671,26.0,USA,m,single,n
12672,37,USA,m,single,n
12674,32.0,USA,m,married,n
12675,35.0,USA,m,single,n
12676,19,USA,m,single,n
12677,33.0,USA,m,single,n
12679,22.0,USA,m,single,y
12680,26.0,USA,f,married,y
12681,33,USA,f,single,n
12683,34.0,USA,m,married,y
12687,19,USA,f,single,n
12688,53.0,USA,f,married,y
12690,26,MEX,f,single,n
12691,35.0,USA,f,married,y
12692,22.0,IND,m,single,n
12693,25,USA,f,married,n
12696,31.0,USA,m,single,n
12697,52,USA,f,separated,y
12698,31.0,USA,f,single,n
12700,28,USA,f,separated,y
12701,29,USA,f,divorced,y
12703,27.0,USA,m,single,n
12704,,IND,m,married,y
12706,30,USA,f,married,y
12708,29.0,USA,f,married,y
12709,27.0,USA,m,single,n
12710,39,USA,m,married,y
12711,26,USA,m,single,n
12712,34,USA,m,married,y
12714,28,USA,f,married,y
12715,24.0,USA,m,single,n
12716,24,USA,f,single,n
12717,42.0,USA,m,married,y
12721,30,USA,m,single,y
12722,24.0,USA,m,single,n
12723,21,SLV,f,single,n
12724,32.0,GBR,f,married,y
12725,29.0,USA,f,single,n
12726,23.0,MLT,m,single,n
12727,29,USA,m,married,y
12728,21.0,USA,m,single,n
12729,37.0,USA,f,single,n
12730,34.0,USA,f,single,n
12731,43,USA,f,married,y
12732,33.0,USA,f,single,n
12733,22,USA,f,single,n
12734,26,USA,f,single,n
12736,36,USA,,married,y
12737,45,USA,m,single,y
12738,30.0,USA,f,married,y
12739,56.0,USA,m,widowed,n
12740,19.0,USA,f,single,n
12742,29.0,USA,f,single,n
12743,20.0,USA,f,single,n
12744,35.0,USA,m,married,y
12745,48.0,USA,f,divorced,n
12746,32.0,USA,f,married,n
12748,78.0,USA,m,married,y
12749,23.0,USA,f,single,n
12751,33,USA,f,single,n
12752,28.0,USA,m,single,n
12753,50,USA,f,married,y
12754,20.0,USA,f,single,n
12755,31.0,USA,f,married,y
12756,36.0,USA,f,single,n
12757,43.0,USA,m,married,n
12758,21.0,MAR,m,single,n
12759,44.0,USA,f,married,y
12760,36.0,USA,f,single,n
12761,60,IND,f,married,y
12762,34,USA,m,single,y
12763,20.0,USA,f,single,n
12764,25,IND,m,single,n
12765,41.0,USA,f,divorced,y
12770,26.0,IND,m,married,y
12773,40,USA,f,single,y
12775,32.0,USA,m,married,y
12776,61.0,USA,f,married,y
12779,23.0,USA,m,single,n
12781,35,USA,f,separated,y
12783,38,ROU,m,married,n
12784,38.0,USA,f,married,y
12785,29.0,USA,f,single,n
12787,37,USA,f,divorced,y
12788,39.0,GBR,m,married,n
12789,22,USA,f,single,n
12790,25.0,USA,m,single,n
12792,22.0,USA,m,single,n
12793,23.0,USA,m,single,n
12794,25.0,USA,m,single,n
12795,24.0,USA,m,single,n
12796,25,USA,f,single,y
12797,25,USA,f,single,n
12798,31,USA,m,single,n
12799,39.0,USA,f,single,n
12800,55,USA,f,married,y
12802,65,USA,f,,y
12803,21.0,USA,m,single,n
12804,29.0,USA,f,single,n
12805,63.0,USA,f,married,y
12807,48.0,USA,f,divorced,y
12809,25,USA,f,single,n
12810,57,,f,widowed,n
12812,33,USA,f,married,y
12813,26.0,USA,m,married,n
12814,29,USA,m,single,y
12815,23,USA,f,single,n
12818,33,USA,f,single,n
12819,20.0,USA,f,single,n
12820,22,USA,m,single,n
12822,28,USA,m,single,n
12823,21.0,USA,f,single,n
12824,40.0,IND,m,married,y
12825,70.0,USA,f,widowed,y
12826,63,USA,f,single,n
12828,30.0,USA,,single,n
12829,36.0,USA,f,married,y
12830,62.0,USA,f,widowed,y
12831,24,USA,f,single,n
12832,39,USA,f,married,y
12834,25,USA,f,married,y
12836,73.0,,m,married,y
12837,45.0,USA,f,married,y
12838,36.0,USA,f,divorced,n
12839,28.0,USA,m,single,n
12840,28,USA,f,single,n
12841,21,USA,m,single,n
12842,28,USA,m,single,n
12843,28.0,USA,f,married,n
12844,21.0,USA,m,single,n
12845,38,CAN,f,single,n
12846,35,USA,m,single,y
12848,53,USA,f,married,y
12849,41.0,GBR,f,married,y
12850,34.0,USA,m,married,y
12851,64,USA,f,married,y
12852,38.0,USA,f,divorced,n
12854,24.0,USA,m,single,n
12855,19,USA,m,single,y
12856,49,USA,f,married,y
12858,28.0,USA,m,single,n
12860,25,IND,f,married,n
12861,21,USA,f,single,n
12862,35.0,USA,f,married,y
12863,45.0,USA,f,married,y
12865,53,USA,f,married,n
12866,27.0,USA,f,single,n
12867,34,USA,m,single,n
12868,38.0,USA,m,divorced,n
12870,29,USA,m,single,n
12874,28.0,USA,m,married,n
12877,34.0,USA,m,married,y
12882,59,USA,f,widowed,y
12883,21.0,USA,f,single,n
12886,31.0,USA,m,single,n
12888,36,USA,f,married,y
12893,38.0,USA,m,divorced,y
12894,50,USA,f,single,y
12896,30,USA,f,married,y
12897,27.0,USA,f,single,n
12899,35.0,USA,f,married,y
12900,22.0,AFG,f,single,n
12901,28,USA,f,married,n
12903,34.0,VEN,m,married,n
12904,60,USA,f,divorced,y
12907,28.0,USA,f,single,y
12908,18,USA,m,single,n
12910,21.0,USA,f,single,n
12911,23,USA,f,single,n
12912,39,USA,m,single,n
12913,29.0,USA,m,single,n
12915,24,USA,m,single,n
12916,31.0,USA,f,married,y
12917,22.0,MEX,m,single,n
12919,30.0,USA,f,divorced,n
12922,28.0,USA,f,single,y
12923,35,CYP,f,married,y
12924,51.0,USA,m,married,y
12925,28.0,USA,m,married,y
12927,28.0,USA,m,married,y
12928,49.0,USA,f,married,y
12929,24,USA,f,married,y
12930,24.0,USA,m,single,n
12931,27,USA,f,single,n
12932,28.0,USA,f,married,y
12933,28,USA,m,single,n
12934,28,USA,f,married,y
12935,21.0,USA,f,single,n
12936,27,USA,m,single,n
12939,37,USA,f,married,n
12941,26,USA,m,married,n
12943,26.0,USA,m,single,n
12944,48,IND,m,married,y
12946,35,IND,f,married,y
12947,33,NPL,m,married,n
12949,22.0,USA,m,single,n
12951,30.0,USA,f,married,y
12952,30,USA,f,divorced,y
12955,21.0,USA,f,single,n
12956,32.0,USA,m,single,n
12957,25.0,USA,f,single,n
12958,31.0,USA,f,married,y
12963,27,USA,f,married,y
12964,22.0,USA,m,single,n
12967,29.0,USA,m,married,y
12968,28.0,USA,m,single,n
12971,26.0,USA,m,married,n
12972,64,USA,f,single,n
12975,33,USA,m,married,y
12977,33.0,USA,f,married,y
12978,28.0,USA,m,single,n
12980,52,USA,f,divorced,n
12981,23.0,USA,m,single,n
12983,35.0,USA,f,married,y
12984,28,USA,f,married,y
12986,38,USA,f,married,y
12988,34,USA,f,separated,y
12989,31.0,USA,f,married,n
12990,23.0,USA,f,married,y
12991,65.0,VEN,m,married,y
12993,28,USA,f,married,y
12994,23.0,USA,m,single,n
12995,51,USA,m,married,y
12996,28,USA,f,single,n
12997,22.0,USA,m,single,n
12999,28.0,USA,f,single,y
13000,45,USA,m,married,y
13003,25,PHL,f,single,y
13007,30.0,USA,f,married,y
13008,37.0,USA,m,single,y
13009,36.0,USA,f,married,y
13010,32,USA,f,single,n
13011,27.0,USA,m,single,n
13012,39.0,USA,m,married,y
13013,35.0,USA,f,single,y
13014,20,USA,m,single,n
13016,23,USA,m,married,n
13017,21,USA,m,single,n
13018,34.0,USA,f,married,y
13019,27,USA,m,single,y
13020,39,USA,f,divorced,y
13021,34,USA,m,,y
13024,21.0,USA,f,single,n
13026,40,USA,f,married,y
13027,24.0,USA,m,single,n
13029,41.0,USA,m,single,n
13031,51,USA,f,married,y
13032,31,USA,m,married,y
13033,36,USA,f,separated,n
13035,42,USA,f,single,y
13036,27,USA,f,single,n
13037,54,IND,m,married,y
13038,38.0,USA,f,divorced,y
13039,36,USA,f,single,n
13040,51,USA,f,single,y
13041,49.0,USA,f,separated,y
13042,25.0,USA,m,single,n
13043,29,USA,f,single,n
13045,22,USA,m,single,n
13046,23,USA,f,single,n
13047,41,USA,m,married,y
13048,31.0,USA,m,married,n
13051,19.0,USA,f,single,n
13052,25,USA,m,single,n
13053,29,USA,f,single,n
13054,46,USA,f,married,y
13055,28.0,USA,f,married,y
13057,27,USA,f,married,y
13059,41.0,USA,f,married,n
13060,25,USA,m,married,y
13064,50.0,USA,f,married,y
13065,46,USA,f,married,n
13067,25.0,USA,f,single,n
13070,27.0,USA,f,single,n
13071,30,USA,m,married,n
13075,26,USA,f,single,n
13079,32,USA,f,married,n
13080,33.0,USA,m,single,n
13081,22,USA,m,single,n
13086,26,USA,f,single,n
13088,28,USA,f,single,n
13089,25,USA,f,married,n
13092,33,USA,f,single,n
13093,27,IND,f,married,n
13095,32.0,USA,m,married,y
13096,26,USA,f,married,n
13097,20.0,USA,f,single,n
13100,31.0,USA,f,single,n
13101,39,USA,m,married,y
13102,33.0,USA,m,single,n
13103,24.0,USA,f,single,n
13104,35,USA,m,married,y
13105,22.0,USA,m,married,n
13106,29,USA,m,single,n
13109,32.0,USA,f,married,y
13110,27.0,USA,m,single,y
13111,25.0,USA,m,single,n
13112,34.0,USA,f,married,y
13114,30,USA,f,single,n
13115,33,USA,m,married,n
13116,39,IND,f,married,y
13117,26.0,IND,f,separated,n
13120,30,USA,f,single,y
13121,30,USA,m,single,n
13122,28,USA,f,separated,y
13124,39.0,USA,f,married,y
13126,34.0,USA,m,married,y
13127,23.0,USA,f,single,n
13128,27,USA,m,single,n
13129,25,USA,m,single,n
13130,22.0,PHL,m,single,n
13133,60.0,USA,m,married,n
13134,22.0,USA,f,single,n
13136,32.0,USA,m,single,n
13137,59.0,USA,f,divorced,n
13138,20,USA,f,single,n
13139,49,USA,f,single,y
13140,29,USA,f,single,n
13141,24,USA,f,single,n
13142,34.0,USA,m,married,y
13143,44,USA,m,single,y
13144,38,IND,m,single,n
13145,30.0,USA,m,single,n
13147,60,USA,f,single,n
13148,29.0,USA,m,single,n
13149,42.0,USA,f,married,y
13150,35,IND,m,married,y
13153,47.0,USA,f,divorced,y
13154,36.0,USA,m,single,y
13156,29.0,USA,f,separated,n
13157,30,USA,f,single,n
13159,25.0,USA,f,single,n
13160,28.0,IND,m,married,y
13163,26,USA,f,single,n
13165,44,USA,f,married,n
13166,33.0,USA,f,married,y
13169,33.0,USA,f,single,n
13170,23.0,IND,m,single,n
13171,42,USA,f,married,y
13172,26.0,USA,m,married,n
13174,29,USA,f,married,y
13175,35.0,USA,m,married,y
13176,54.0,USA,m,married,y
13177,27,USA,f,married,y
13178,28.0,USA,m,single,n
13179,30,USA,f,single,n
13180,36,USA,f,single,y
13182,17.0,IND,f,single,n
13184,47,USA,f,divorced,y
13185,30,USA,f,married,y
13186,35.0,PHL,f,married,y
13187,60,IND,f,widowed,n
13189,30,USA,f,married,y
13190,51.0,IND,f,married,y
13191,34.0,USA,m,single,y
13192,24,USA,f,single,n
13193,29.0,USA,f,single,n
13194,22.0,USA,m,single,n
13195,31,USA,f,married,y
13196,35,USA,f,divorced,n
13197,32.0,USA,f,married,y
13198,24.0,USA,f,single,y
13200,34.0,USA,f,married,n
13203,48.0,USA,m,divorced,y
13206,27.0,USA,f,single,n
13207,38,USA,f,divorced,y
13211,24.0,USA,m,single,n
13212,37,USA,f,single,y
13213,27,USA,f,single,n
13218,24,USA,f,single,n
13219,25,USA,f,married,n
13220,38.0,USA,m,married,y
13221,28.0,USA,f,single,n
13222,33.0,USA,m,married,y
13223,45.0,USA,f,divorced,n
13224,25,IND,m,single,n
13226,27,CAN,m,single,n
13227,24,USA,f,single,n
13228,22,USA,m,single,n
13229,27.0,USA,m,single,n
13230,31.0,MEX,f,married,y
13233,77,USA,f,widowed,y
13234,51,USA,f,single,y
13235,19.0,USA,m,single,n
13236,26,USA,m,single,n
13237,29.0,USA,f,married,y
13239,62.0,IND,f,married,
13241,55,USA,f,divorced,y
13243,24.0,USA,m,single,n
13246,25,USA,m,single,n
13247,25.0,USA,f,married,y
13249,21,USA,m,single,n
13251,47.0,USA,f,married,y
13252,23,USA,f,single,n
13255,32.0,IND,m,married,n
13256,27,USA,f,single,y
13257,24,USA,f,single,n
13258,34,USA,f,married,y
13259,26,USA,m,married,n
13260,31.0,USA,m,single,n
13262,31,USA,f,divorced,y
13263,21,USA,m,single,n
13266,33,USA,f,married,y
13267,65.0,IND,f,married,y
13268,29.0,USA,m,single,n
13269,50,USA,f,divorced,y
13271,49,USA,f,married,y
13272,29,USA,m,single,n
13273,20,USA,f,married,n
13274,35.0,USA,m,married,n
13275,41,USA,m,married,y
13276,25,USA,m,single,n
13279,30.0,IND,m,married,n
13280,34.0,USA,f,married,y
13282,21,USA,m,single,n
13283,37,USA,f,married,n
13285,24.0,USA,f,single,n
13287,28.0,USA,f,single,n
13289,21,USA,m,single,n
13290,24.0,GBR,f,single,n
13291,55.0,USA,f,married,y
13293,34,USA,m,married,y
13294,32,USA,f,single,n
13296,23.0,USA,m,single,n
13298,51.0,USA,f,married,y
13299,32.0,USA,f,single,y
13300,42,USA,f,married,y
13301,53,USA,f,married,y
13302,30,USA,m,single,n
13306,35,USA,f,married,y
13307,22.0,USA,m,single,n
13310,22,USA,f,single,n
13311,34.0,USA,m,married,y
13313,29,IND,m,married,n
13316,29.0,USA,m,married,n
13317,22.0,USA,m,single,n
13318,25,USA,m,single,n
13320,30.0,VEN,m,single,n
13321,36,USA,f,widowed,y
13322,36.0,USA,f,married,n
13324,19.0,USA,m,single,n
13325,50,USA,o,divorced,y
13326,45.0,USA,f,single,n
13329,33.0,USA,f,single,y
13330,28,USA,f,married,y
13335,20.0,USA,m,single,n
13337,32,USA,f,married,n
13339,24.0,USA,f,married,y
13342,24,USA,m,single,n
13344,23,USA,f,married,n
13347,22.0,USA,f,single,n
13348,43,USA,m,married,n
13351,52.0,ITA,f,married,y
13354,23,USA,m,single,n
13356,23,USA,f,single,n
13357,45.0,USA,f,married,y
13359,43.0,USA,m,divorced,y
13361,49.0,USA,f,single,y
13362,29,USA,f,divorced,n
13363,25,USA,m,single,n
13364,18.0,USA,m,single,n
13365,30,USA,f,single,n
13367,25,USA,f,single,n
13368,35,USA,f,single,y
13369,28.0,USA,m,single,n
13371,41,USA,f,married,y
13373,31,USA,m,single,y
13375,45.0,USA,m,married,y
13377,47.0,USA,,married,y
13379,31,USA,m,single,n
13383,25,USA,f,single,n
13384,30,USA,f,single,n
13385,27,USA,m,single,n
13386,28,USA,f,single,n
13388,26,USA,f,single,n
13390,26,USA,m,single,n
13393,25,USA,f,single,n
13394,40.0,USA,f,single,n
13395,35,USA,m,single,n
13396,24,USA,m,single,n
13398,34,USA,m,single,n
13399,19.0,USA,f,single,n
13401,31,USA,f,married,y
13402,28,USA,f,single,n
13403,32,USA,m,single,n
13404,51,USA,m,single,n
13406,37.0,USA,f,married,y
13407,27.0,USA,f,single,n
13409,23,USA,f,single,n
13410,30.0,IND,f,married,y
13411,27.0,USA,f,separated,n
13413,27.0,USA,m,single,n
13414,29.0,USA,m,married,y
13415,37,IND,m,married,y
13416,34,USA,f,single,n
13417,37,USA,f,married,y
13418,32,USA,m,single,y
13420,31,USA,m,single,n
13422,37,USA,f,married,y
13423,23.0,USA,m,single,n
13424,28.0,USA,m,single,n
13425,22.0,USA,f,single,n
13428,19.0,USA,f,single,n
13429,19,USA,f,single,n
13430,57.0,USA,f,married,n
13432,21.0,USA,m,single,n
13435,56,GBR,m,married,y
13437,34,USA,m,single,n
13440,19,USA,m,single,n
13441,44,USA,f,married,y
13442,,,,,
13443,32,USA,m,single,n
13444,38.0,IND,f,married,y
13446,19,NLD,m,single,n
13447,24.0,USA,f,single,n
13448,41.0,USA,f,married,y
13449,24,USA,m,single,n
13451,22,USA,m,single,n
13452,,USA,f,divorced,n
13455,26,USA,m,single,n
13456,66,USA,f,divorced,y
13457,22.0,USA,m,single,n
13458,73.0,USA,m,divorced,n
13459,30,USA,m,single,n
13460,23.0,USA,m,single,n
13461,55,USA,f,divorced,n
13462,43.0,USA,f,married,n
13463,58,USA,f,married,y
13464,31.0,USA,m,single,n
13465,30,USA,m,married,n
13466,28.0,USA,m,single,n
13468,22.0,USA,m,single,n
13469,37.0,USA,m,married,y
13470,29.0,USA,m,single,n
13473,45.0,USA,f,married,y
13474,21.0,USA,m,single,n
13475,31.0,USA,f,single,y
13476,53.0,USA,f,single,y
13477,51.0,USA,m,married,y
13479,37.0,USA,m,married,n
13480,27.0,USA,m,single,n
13486,27.0,USA,f,married,y
13487,23,USA,f,single,n
13489,41.0,ITA,f,married,y
13491,35.0,USA,f,single,n
13493,29.0,USA,f,single,n
13496,22.0,USA,m,single,n
13497,37.0,USA,m,married,y
13498,22.0,USA,f,single,n
13499,28,USA,m,single,n
13500,28.0,USA,f,married,n
13501,29,USA,f,single,n
13502,23,USA,f,single,n
13503,26,USA,f,single,n
13504,28,USA,f,single,n
13506,30.0,USA,f,married,y
13507,30.0,USA,f,single,n
13509,32.0,USA,m,single,n
13511,22.0,USA,m,single,n
13512,23,USA,m,single,n
13514,25.0,USA,m,single,n
13516,47,USA,f,single,y
13517,32,USA,f,single,n
13518,30,IND,m,married,y
13520,26.0,USA,f,single,n
13521,30,USA,f,married,y
13522,26,IND,m,single,n
13525,25.0,USA,f,single,n
13527,35.0,USA,f,married,n
13528,33,USA,m,single,n
13534,22,USA,f,single,n
13535,40,USA,f,divorced,y
13537,26.0,USA,f,single,n
13538,40.0,USA,m,married,y
13539,55.0,USA,,single,n
13540,26,USA,f,married,n
13541,31,USA,f,single,n
13542,56,USA,m,married,n
13543,62.0,USA,f,married,y
13544,28,USA,m,married,n
13545,37,USA,f,single,n
13547,43.0,USA,f,married,n
13550,27,USA,m,single,n
13551,41.0,USA,f,single,n
13552,36.0,USA,f,married,y
13554,35,IND,f,married,y
13555,38.0,USA,m,married,n
13557,55,USA,f,married,y
13558,20.0,USA,m,single,n
13560,22,USA,m,single,n
13561,43.0,USA,f,married,y
13562,35.0,USA,m,divorced,n
13564,45,USA,f,divorced,y
13565,27,USA,f,single,n
13566,21,USA,f,single,n
13567,26,USA,m,married,y
13568,39,USA,m,married,y
13570,22.0,USA,f,single,y
13571,44,USA,f,married,y
13572,24,USA,m,single,n
13574,31,USA,m,married,y
13575,24.0,USA,f,single,n
13576,19.0,USA,m,single,n
13577,48,USA,f,single,n
13578,29.0,USA,m,single,n
13579,42,USA,m,married,y
13581,23,USA,f,single,n
13583,46,NZL,m,married,n
13584,26,USA,m,single,n
13585,37,USA,f,single,n
13586,28,VEN,m,single,n
13587,34,USA,f,married,y
13590,38.0,USA,f,single,n
13592,28,USA,m,single,n
13593,22,DEU,f,single,n
13594,54,USA,f,single,y
13596,25.0,USA,f,married,n
13597,55.0,USA,f,married,y
13598,31.0,USA,m,single,n
13599,32.0,USA,f,single,n
13600,26.0,USA,m,single,n
13601,27,USA,f,separated,n
13602,31,USA,m,single,n
13603,55.0,USA,f,single,y
13604,32,USA,m,married,y
13605,36,USA,f,married,y
13608,28.0,USA,f,single,n
13609,27.0,USA,f,single,n
13610,23,IND,f,single,n
13611,29.0,USA,f,married,y
13617,30,USA,f,single,y
13619,24,USA,m,married,n
13620,34,USA,f,single,n
13621,29,ESP,m,single,n
13622,26.0,USA,f,single,n
13623,29,USA,f,married,y
13624,33,USA,f,single,y
13627,26.0,USA,f,single,n
13628,34.0,USA,f,separated,n
13629,32,USA,m,single,n
13630,50,USA,m,married,y
13631,28.0,USA,m,single,n
13632,23.0,IND,m,single,n
13633,40.0,USA,m,single,y
13634,37.0,USA,m,married,y
13636,19.0,USA,f,single,n
13637,34.0,USA,f,divorced,y
13638,19.0,,m,single,n
13639,39.0,USA,f,married,y
13641,21,USA,m,single,n
13642,33.0,USA,m,married,y
13643,48,USA,f,single,y
13644,27,USA,m,single,n
13645,24,USA,m,single,n
13646,20,USA,f,single,n
13648,28,USA,f,single,n
13649,21,USA,m,single,n
13650,49,USA,f,single,y
13651,40,USA,f,single,n
13652,25.0,USA,m,married,y
13653,35,USA,m,single,n
13654,25,IND,f,single,n
13655,45,USA,f,married,y
13656,31,USA,m,single,n
13659,42,USA,m,married,n
13660,20.0,USA,m,single,n
13661,30.0,USA,f,married,n
13662,46,USA,f,married,y
13663,34.0,USA,f,married,y
13664,24,USA,m,single,n
13665,47.0,USA,m,married,y
13666,24,USA,f,single,n
13668,27.0,,m,single,n
13670,23.0,USA,m,single,n
13672,27.0,USA,m,single,n
13673,26,USA,m,single,n
13674,37,USA,f,married,y
13675,35,IND,m,married,y
13677,64,IND,m,married,y
13678,22.0,USA,f,single,n
13679,21.0,USA,f,single,n
13681,31,USA,f,single,n
13684,44.0,USA,m,married,y
13685,22.0,USA,f,married,y
13686,31,USA,f,married,y
13687,25,USA,f,single,y
13689,25,USA,f,single,n
13690,21,USA,f,single,n
13691,37,USA,m,single,n
13693,21,USA,f,single,n
13695,20.0,USA,f,single,n
13696,23,USA,m,single,n
13697,31,USA,m,single,y
13698,27,USA,m,single,n
13699,24,IND,m,single,n
13700,65,,f,,y
13701,31,USA,f,married,n
13703,23,USA,m,single,n
13704,39,USA,f,married,y
13705,29.0,USA,m,single,n
13706,19,USA,m,single,n
13710,21,USA,m,single,n
13711,66,USA,f,divorced,y
13712,34,USA,m,married,y
13714,42.0,USA,m,divorced,y
13715,51.0,USA,f,divorced,y
13716,30,USA,f,divorced,y
13717,34.0,USA,m,married,y
13718,31,USA,m,single,n
13720,27.0,USA,f,married,n
13721,31.0,USA,f,single,n
13722,19,USA,m,single,n
13724,30,USA,m,single,y
